angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
210.0,-3.307106095786966e-06,3.326095028718709e-06,-4.9488095842669634e-05,-4.207798448484972e-06,-3.307977197034154e-06,3.326949910569632e-06,2.5844967488675787e-09,2.989848282221488e-09,27,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,1.8972713535477886e-08,3.952064801544867e-09,6.634927107603786e-06,3.952064801544867e-09,0.0028595210207712,0.0005956479845458,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
225.0,-3.288559481260567e-06,3.296632527352171e-06,-4.999832088435468e-05,-4.875999393294265e-06,-3.2879530874897048e-06,3.2981990249710783e-06,1.6087050279732887e-09,2.895519947052977e-09,27,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,1.024593748137349e-08,3.312396055849634e-09,6.586152112460783e-06,3.312396055849634e-09,0.001555678840455,0.0005029340360672,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
240.0,-3.26464910123574e-06,3.264277686462959e-06,-3.9426580206244776e-05,5.983159076992573e-06,-3.26369952688879e-06,3.264540921947626e-06,1.4756026637523127e-09,1.8401661253990481e-09,25,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,8.413950588361567e-10,2.3587315638578e-09,6.528240448836416e-06,2.3587315638578e-09,0.0001288854271576,0.0003613119954656,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
255.0,-3.245396426389566e-06,3.240169690064141e-06,-4.394694191078852e-05,1.44651382103537e-06,-3.245824572336228e-06,3.2401110725459225e-06,7.025232295959902e-10,1.733819929505169e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-5.713499790305619e-09,1.870740611648576e-09,6.48593564488215e-06,1.870740611648576e-09,-0.0008809060254574,0.0002884304501182,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
270.0,-3.237109808001164e-06,3.2282576055222487e-06,-4.430545656472189e-05,7.85000492901521e-07,-3.237897646796496e-06,3.227479778908292e-06,1.320730633804436e-09,2.29412907228404e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-1.0417867888203884e-08,2.647141402979504e-09,6.465377425704788e-06,2.647141402979504e-09,-0.0016113317448081,0.0004094339224433,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
285.0,-3.24465700857453e-06,3.2302885241695062e-06,-3.933393057362248e-05,5.766434155487091e-06,-3.243823895471882e-06,3.229382157132886e-06,9.388338461306184e-10,2.2848832247223807e-09,19,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-1.4441738338996372e-08,2.4702429721098604e-09,6.4732060526047685e-06,2.4702429721098604e-09,-0.0022310024154391,0.0003816113838624,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
300.0,-3.263725671052088e-06,3.242216511996808e-06,-4.244700893834696e-05,2.934615917084621e-06,-3.263580504825308e-06,3.2424003761674586e-06,1.061872603593699e-09,2.428514224722845e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-2.1180128657849223e-08,2.6505197161960636e-09,6.505980880992767e-06,2.6505197161960636e-09,-0.0032554858437606,0.000407399562033,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
315.0,-3.292359514420753e-06,3.2621866795765003e-06,-4.847706198160138e-05,-2.420259652180668e-06,-3.291991309460781e-06,3.2617458269818125e-06,8.767588254188319e-10,3.318978042259436e-09,17,23,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-3.024548247896851e-08,3.432829923394121e-09,6.553737136442594e-06,3.432829923394121e-09,-0.0046149978019084,0.0005238028941789,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
330.0,-3.3210374200510056e-06,3.279159951443254e-06,-4.894267142582702e-05,-2.7768491435067403e-06,-3.321930454600258e-06,3.2800819640747214e-06,9.878269840966834e-10,3.6708932850531484e-09,17,23,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-4.184849052553661e-08,3.801481245614379e-09,6.602012418674979e-06,3.801481245614379e-09,-0.006338747622946,0.0005758180044197,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
345.0,-3.3465284988732697e-06,3.296299920231665e-06,-4.5746246826392345e-05,1.3325583165675355e-06,-3.346482455812063e-06,3.29602995433724e-06,1.4833978927343683e-09,3.2177805456480553e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-5.0452501474822694e-08,3.54324440987633e-09,6.642512410149303e-06,3.54324440987633e-09,-0.007595394386879,0.0005334346997833,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
360.0,-3.3606986075113847e-06,3.3046712751934767e-06,-5.7823761235195097e-05,-1.0581253912088845e-05,-3.361136913871705e-06,3.305186772253173e-06,1.1716033825057327e-09,3.315730460257889e-09,15,23,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-5.59501416185321e-08,3.5166351774076404e-09,6.666323686124879e-06,3.5166351774076404e-09,-0.0083929530357167,0.00052754099555,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
0.0,-3.4311901709433697e-07,3.480151274291255e-07,-5.891716647583939e-05,-4.311741887089287e-05,-3.429590848085412e-07,3.4798009517866095e-07,2.9846384604710435e-10,1.0687935176755868e-10,19,15,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-094.hdf5,5.021010370119767e-09,3.1702344271596563e-10,6.909391799872021e-07,3.1702344271596563e-10,0.007266935376588,0.0004588418525545,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
15.0,-3.432202692188673e-07,3.478816464869146e-07,-5.824314464268044e-05,-4.22093845545421e-05,-3.4315423554094786e-07,3.477752256297012e-07,2.523567202462736e-10,1.1229122314512788e-10,19,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-095.hdf5,4.620990088753319e-09,2.762122970631194e-10,6.90929461170649e-07,2.762122970631194e-10,0.0066880779420288,0.0003997781105866,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
30.0,-3.430375108963706e-07,3.466600804538241e-07,-5.360641392777541e-05,-3.775455006186096e-05,-3.431891550558012e-07,3.4680889853858817e-07,2.6601408477263224e-10,1.4739413479623526e-10,19,16,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-096.hdf5,3.619743482786965e-09,3.041192599454233e-10,6.899980535943894e-07,3.041192599454233e-10,0.0052460198458977,0.0004407598588481,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
45.0,-3.433456253882131e-07,3.453130522525868e-07,-6.0329891251969895e-05,-4.413151757501531e-05,-3.431141339433092e-07,3.4548356578585537e-07,2.392525756856556e-10,1.6951858490845794e-10,17,19,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-096.hdf5,2.369431842546149e-09,2.9322064320505537e-10,6.885976997291646e-07,2.9322064320505537e-10,0.0034409523056467,0.0004258253828089,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
60.0,-3.427489346319972e-07,3.435779692195355e-07,-5.9436485921720665e-05,-4.364952074157477e-05,-3.424954506855703e-07,3.4363672755273655e-07,1.8124237643747108e-10,1.3349120218136365e-10,17,19,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-096.hdf5,1.1412768671662243e-09,2.2509709033332188e-10,6.861321782383069e-07,2.2509709033332188e-10,0.0016633484091892,0.0003280671113578,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
75.0,-3.4247355320674205e-07,3.417434661238194e-07,-6.184502061606569e-05,-4.493175411076155e-05,-3.421511977933594e-07,3.4192260591915485e-07,2.242199263628228e-10,1.9843130205784807e-10,17,19,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-097.hdf5,-2.2859187420456667e-10,2.9941535868175265e-10,6.840738037125143e-07,2.9941535868175265e-10,-0.0003341625902994,0.0004376945495849,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
90.0,-3.42288964753877e-07,3.4051898492156735e-07,-5.839804124999496e-05,-4.285604776171448e-05,-3.422101004558713e-07,3.40341921361942e-07,2.416037269754826e-10,1.4129006178873027e-10,17,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-097.hdf5,-1.868179093929298e-09,2.798843376266467e-10,6.825520218178133e-07,2.798843376266467e-10,-0.0027370501210352,0.0004100572220826,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
105.0,-3.435260549579175e-07,3.396661951167555e-07,-5.57453730588528e-05,-3.923644255751e-05,-3.434194367834697e-07,3.396859684679211e-07,1.7655446749509047e-10,1.5023638482569042e-10,19,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-098.hdf5,-3.7334683155486e-09,2.3182418190941147e-10,6.831054052513908e-07,2.3182418190941147e-10,-0.0054654351829856,0.0003393731662922,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
120.0,-3.448989979936129e-07,3.396108154806698e-07,-5.197210215292013e-05,-3.5026908415815145e-05,-3.447039807097674e-07,3.3981599591490285e-07,1.991382536057488e-10,1.336135308384341e-10,19,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-098.hdf5,-4.8879847948645375e-09,2.3980954875121363e-10,6.845199766246703e-07,2.3980954875121363e-10,-0.0071407482057235,0.00035034136452,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
135.0,-3.462918511534296e-07,3.405715030621815e-07,-4.929207000257665e-05,-3.309048075251764e-05,-3.462971873214564e-07,3.406574073931078e-07,1.9337409092052567e-10,1.2572375814664376e-10,19,15,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-098.hdf5,-5.6397799283486225e-09,2.3065125710009803e-10,6.869545947145642e-07,2.3065125710009803e-10,-0.0082098292547151,0.0003357704160372,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
150.0,-3.478839516911462e-07,3.416350214526622e-07,-3.700097871990994e-05,-2.072449116540045e-05,-3.479272850694131e-07,3.418476938329096e-07,1.997090036789216e-10,1.9341948285082003e-10,17,15,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-098.hdf5,-6.079591236503521e-09,2.780193923033179e-10,6.897749789023226e-07,2.780193923033179e-10,-0.0088138761515796,0.000403073755187,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
165.0,-3.491551972373545e-07,3.430055308910487e-07,-3.3195633139069896e-05,-1.7813516290389537e-05,-3.4918402907319816e-07,3.428274672941825e-07,1.4374574503552354e-10,1.1457730893783372e-10,16,13,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-098.hdf5,-6.356561779015651e-09,1.838227378189476e-10,6.920114963673807e-07,1.838227378189476e-10,-0.0091856303145013,0.0002656465878327,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
180.0,-3.498652980053269e-07,3.435898936432429e-07,-3.704695478541513e-05,-2.0805035917975007e-05,-3.4969409675209457e-07,3.436717991255925e-07,1.511887608145009e-10,1.6111644436189444e-10,17,13,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-098.hdf5,-6.022297626502061e-09,2.2094467642476428e-10,6.933658958776871e-07,2.2094467642476428e-10,-0.0086855982711391,0.0003186672600601,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
195.0,-3.506224333602913e-07,3.450283344174581e-07,-3.290905790878692e-05,-1.525336318801914e-05,-3.505248490966144e-07,3.450257880037969e-07,2.352797405751838e-10,1.3187876243356239e-10,19,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-099.hdf5,-5.499061092817471e-09,2.697194177402393e-10,6.955506371004112e-07,2.697194177402393e-10,-0.0079060542820315,0.0003877903817796,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
210.0,-3.494314233226915e-07,3.450162554129283e-07,-3.477923126091605e-05,-1.7079891576711792e-05,-3.4946420533474373e-07,3.447851768841384e-07,1.4328012565834063e-10,1.3515594697097932e-10,17,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-099.hdf5,-4.679028450605309e-09,1.9696782582516376e-10,6.942493822188821e-07,1.9696782582516376e-10,-0.006739694078878,0.0002837198048725,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
225.0,-3.47904482326506e-07,3.4405641306492734e-07,-3.328230634312471e-05,-1.6340476824276633e-05,-3.476226933575885e-07,3.440904263157508e-07,1.656022587607355e-10,1.5983441456045455e-10,17,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-099.hdf5,-3.5322670418377074e-09,2.30154617995253e-10,6.917131196733393e-07,2.30154617995253e-10,-0.005106549147869,0.0003327356562753,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
240.0,-3.457033035001761e-07,3.4353727817669694e-07,-2.807402199586602e-05,-1.1025085417428497e-05,-3.457643653835837e-07,3.4356991529079505e-07,1.10622055546664e-10,1.4170541036933606e-10,19,15,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-099.hdf5,-2.1944500927886382e-09,1.7977113923350198e-10,6.893342806743788e-07,1.7977113923350198e-10,-0.0031834338641069,0.0002607908168708,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
255.0,-3.438926342763279e-07,3.431105553837959e-07,-2.965971451857108e-05,-1.196783740928029e-05,-3.4379785315944425e-07,3.431770590566959e-07,2.5412522869488966e-10,8.613097233432532e-11,19,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-099.hdf5,-6.20794102748362e-10,2.68324758929336e-10,6.869749122161401e-07,2.68324758929336e-10,-0.0009036634259986,0.0003905890356632,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
270.0,-3.421255999172132e-07,3.4354102777809186e-07,-2.7267925800456644e-05,-1.0940701392053145e-05,-3.4235098872039546e-07,3.43497650513673e-07,1.9106521033528102e-10,1.6427162991884522e-10,19,15,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-099.hdf5,1.146661793277528e-09,2.5197436972172226e-10,6.858486392340685e-07,2.5197436972172226e-10,0.0016718875385654,0.0003673911523149,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
285.0,-3.417442595816777e-07,3.4418021367438744e-07,-3.0931422721147405e-05,-1.4561818325439738e-05,-3.414799877340931e-07,3.4408071806032257e-07,2.0040554127708688e-10,1.1108319037954044e-10,17,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-100.hdf5,2.6007303262294833e-09,2.291328351840028e-10,6.855607057944156e-07,2.291328351840028e-10,0.0037935813768903,0.0003342293133145,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
300.0,-3.417278279409345e-07,3.454568981520072e-07,-3.4272050224136177e-05,-1.839593400241049e-05,-3.4150309590307666e-07,3.452841403935678e-07,1.839584540698816e-10,1.568390879009417e-10,15,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-100.hdf5,3.78104449049113e-09,2.4174203671968187e-10,6.867872362966445e-07,2.4174203671968187e-10,0.0055054087942571,0.0003519950393061,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
315.0,-3.418196863690003e-07,3.465625352163877e-07,-3.598484211861947e-05,-1.9575729852133867e-05,-3.417989601725579e-07,3.466224725965229e-07,1.7742152334880475e-10,1.1452984498451328e-10,17,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-100.hdf5,4.8235124239649724e-09,2.111764246775362e-10,6.884214327690808e-07,2.111764246775362e-10,0.0070066273279189,0.0003067621055728,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
330.0,-3.4283592427133255e-07,3.480145777927936e-07,-3.503908285461584e-05,-1.858942777034557e-05,-3.4257373544391374e-07,3.479531994802883e-07,1.863689529499037e-10,1.637133476290872e-10,17,19,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-100.hdf5,5.379464036374533e-09,2.480633927357396e-10,6.90526934924202e-07,2.480633927357396e-10,0.0077903753847994,0.0003592487237678,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
345.0,-3.435395181961954e-07,3.490040808761409e-07,-4.068615235436533e-05,-2.3489626400959428e-05,-3.434663837363197e-07,3.489022009539347e-07,2.1927357467517606e-10,1.8987551555593863e-10,17,19,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-100.hdf5,5.4358172176149885e-09,2.900579458633456e-10,6.923685846902545e-07,2.900579458633456e-10,0.0078510454370872,0.0004189486518713,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
360.0,-3.442268323026568e-07,3.495133207934284e-07,-3.443027258216405e-05,-1.813713752643957e-05,-3.440141779246513e-07,3.492680457007189e-07,1.8110824099152292e-10,1.2733060812682788e-10,17,17,-5.8,2024/06/Data_0621/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-100.hdf5,5.253867776067596e-09,2.213894277534304e-10,6.932822236253702e-07,2.213894277534304e-10,0.0075782525456856,0.0003193443843,Wsc=0.9um-NNE_diode-angle_20mT_-5.8V/data.csv
0.0,-3.851409113006931e-06,3.865971713784864e-06,-5.576653659770409e-05,1.50291577089771e-06,-3.850525314721711e-06,3.866876208980492e-06,2.001539938880364e-09,1.2421057193737663e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-069.hdf5,1.6350894258780766e-08,2.355629161186929e-09,7.717401523702204e-06,2.355629161186929e-09,0.0021187046194969,0.0003052367355837,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
15.0,-3.845347115887216e-06,3.857637936708212e-06,-6.281029612064424e-05,-4.1771173712619015e-06,-3.846152383516128e-06,3.857315260712135e-06,2.722237829232597e-09,1.5260763110804462e-09,17,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-070.hdf5,1.1162877196006715e-08,3.1208152310167134e-09,7.703467644228263e-06,3.1208152310167134e-09,0.0014490717312703,0.0004051186623612,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
30.0,-3.826629631597997e-06,3.838812776829299e-06,-6.470820681717385e-05,-6.713348199358925e-06,-3.826818556872808e-06,3.838175911933335e-06,1.8802655348384887e-09,1.5419384329943682e-09,17,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-070.hdf5,1.1357355060527285e-08,2.4316604640957987e-09,7.664994468806142e-06,2.4316604640957987e-09,0.0014817173197903,0.0003172426468575,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
45.0,-3.7987763739568073e-06,3.8105874975675056e-06,-7.024358812835174e-05,-1.2834466447626568e-05,-3.7995888799761695e-06,3.81018056027825e-06,1.096531627545154e-09,2.255101940762994e-09,15,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-070.hdf5,1.0591680302079741e-08,2.5075618384079477e-09,7.60976944025442e-06,2.5075618384079477e-09,0.0013918529838829,0.0003295190855632,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
60.0,-3.770712789545456e-06,3.778135698049853e-06,-8.002108109888004e-05,-2.369417124796928e-05,-3.77294785640266e-06,3.77868422744832e-06,1.539448638347178e-09,2.475363013035004e-09,15,23,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-070.hdf5,5.736371045660279e-09,2.915017007911054e-09,7.5516320838509795e-06,2.915017007911054e-09,0.0007596200373595,0.0003860116351748,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
75.0,-3.7550876009610815e-06,3.75070197744445e-06,-7.814805211906564e-05,-2.173373922704701e-05,-3.753618310160936e-06,3.7507861072541673e-06,1.3624768432514547e-09,2.338392828823529e-09,15,23,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-070.hdf5,-2.832202906768596e-09,2.7063673383873363e-09,7.504404417415104e-06,2.7063673383873363e-09,-0.0003774054207681,0.0003606372179046,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
90.0,-3.748628620277523e-06,3.737861281613077e-06,-7.947130886440061e-05,-2.3538737661445e-05,-3.7495059585871e-06,3.7354463638806826e-06,1.243580091549204e-09,3.044020162712562e-09,13,23,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-070.hdf5,-1.4059594706417608e-08,3.288244242007904e-09,7.484952322467783e-06,3.288244242007904e-09,-0.0018783813310626,0.0004393147613132,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
105.0,-3.760416725189368e-06,3.735381909289332e-06,-7.733432349515051e-05,-2.2142034002731063e-05,-3.761190665550229e-06,3.734313744025279e-06,1.6199770739249054e-09,2.6247359322363366e-09,15,23,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-2.6876921524949666e-08,3.0844066583404413e-09,7.495504409575508e-06,3.0844066583404413e-09,-0.0035857388717715,0.0004115035251332,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
120.0,-3.7853260482107465e-06,3.7502064733468174e-06,-7.221189828544381e-05,-1.635791810079652e-05,-3.7841068166898106e-06,3.7495648939782486e-06,1.2404629328017212e-09,1.1753604476967724e-09,15,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.4541922711561966e-08,1.7088652579021567e-09,7.533671710668059e-06,1.7088652579021567e-09,-0.0045850050331565,0.0002268327165759,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
135.0,-3.815397511049612e-06,3.775411253541784e-06,-6.982846493511955e-05,-1.3241518477206436e-05,-3.814070972077062e-06,3.77661959195324e-06,1.0894646236400608e-09,2.3466333278732884e-09,17,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.7451380123822126e-08,2.5872033436993013e-09,7.590690564030302e-06,2.5872033436993013e-09,-0.004933856782582,0.0003408431435525,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
150.0,-3.845346163137371e-06,3.807163416525712e-06,-6.629422060272578e-05,-9.414611552842063e-06,-3.842687529513632e-06,3.805535467608095e-06,1.4964066886450611e-09,2.438947664158069e-09,17,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.715206190553698e-08,2.8614155039636903e-09,7.648222997121726e-06,2.8614155039636903e-09,-0.0048576070440831,0.0003741325618142,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
165.0,-3.863208409511491e-06,3.833170047437816e-06,-6.015930324480103e-05,-2.846247668789624e-06,-3.865165943446354e-06,3.833281301362289e-06,1.2518612949368435e-09,1.6053610475964494e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.1884642084065104e-08,2.0357654076295038e-09,7.698447244808642e-06,2.0357654076295038e-09,-0.0041416978086803,0.0002644407116437,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
180.0,-3.8778852196541394e-06,3.8478262902169456e-06,-6.177003163507568e-05,-4.130073025157413e-06,-3.877355694488896e-06,3.846474503929792e-06,1.63960596695721e-09,2.054667568603833e-09,17,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.0881190559104166e-08,2.628681522047522e-09,7.723830198418689e-06,2.628681522047522e-09,-0.003998170566389,0.0003403366548273,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
195.0,-3.875317076832645e-06,3.843138122470424e-06,-5.591055604457308e-05,1.7074753432875429e-06,-3.873464590156217e-06,3.846016962776765e-06,1.377125988617065e-09,1.781943603157266e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-2.7447627379452144e-08,2.2520654949085357e-09,7.719481552932982e-06,2.2520654949085357e-09,-0.0035556309308134,0.0002917397645557,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
210.0,-3.857931963498056e-06,3.828035613007124e-06,-5.431593776918728e-05,3.138196339125756e-06,-3.855367052792303e-06,3.8291940248610726e-06,1.489509404671375e-09,2.0174334057842953e-09,19,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-2.6173027931230084e-08,2.507723233010153e-09,7.684561077653376e-06,2.507723233010153e-09,-0.0034059236001573,0.0003263345496011,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
225.0,-3.826696639871153e-06,3.800407964841912e-06,-5.615992649931588e-05,6.58048356062833e-07,-3.826358030823893e-06,3.800742017220984e-06,1.3574253012520447e-09,1.719570614142104e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-2.5616013602908923e-08,2.190782176643825e-09,7.627100048044876e-06,2.190782176643825e-09,-0.0033585521943527,0.0002872382056982,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
240.0,-3.79288888726165e-06,3.7710357463168e-06,-4.800972103723397e-05,8.095131232188715e-06,-3.791897582176082e-06,3.771718406970421e-06,1.534992039091239e-09,1.0340128706180691e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-2.0179175205661063e-08,1.8507790728980323e-09,7.563615989146503e-06,1.8507790728980323e-09,-0.002667926985534,0.0002446958785733,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
