field,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
-0.02,3.649272674077177e-06,-3.626187666792984e-06,0.0001243735069912,8.270558160760697e-05,3.6443123070246015e-06,-3.623698544843215e-06,7.189321547622362e-09,3.761277019170077e-09,67,55,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,2.061376218138661e-08,8.113787594585166e-09,7.268010851867816e-06,8.113787594585166e-09,0.0028362316184611,0.0011163742589816,diode-lowfield_-3.0V_init/data.csv
-0.015,3.665975367768664e-06,-3.646182362954014e-06,0.0001200145315506,7.807418098629152e-05,3.6624374980974953e-06,-3.645036267643156e-06,7.434624705081596e-09,2.529430192792221e-09,67,55,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,1.7401230454339207e-08,7.853130688178981e-09,7.307473765740651e-06,7.853130688178981e-09,0.002381292223849,0.0010746741220968,diode-lowfield_-3.0V_init/data.csv
-0.01,3.676210372394584e-06,-3.664997354985522e-06,0.0001257215400695,8.408337857385308e-05,3.675860836368675e-06,-3.66342040635885e-06,6.794308272818124e-09,3.4014891438040422e-09,69,59,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,1.2440430009825154e-08,7.598207242600162e-09,7.339281242727525e-06,7.598207242600162e-09,0.0016950474574267,0.001035280963739,diode-lowfield_-3.0V_init/data.csv
-0.005,3.6810803173905024e-06,-3.671161165465694e-06,0.0001193200521186,7.770065394990615e-05,3.676229100197597e-06,-3.669304655617965e-06,7.833425984344596e-09,3.7197943350453126e-09,69,57,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,6.924444579631884e-09,8.671760637104802e-09,7.345533755815562e-06,8.671760637104802e-09,0.000942674121421,0.001180549266859,diode-lowfield_-3.0V_init/data.csv
0.0,3.678870890408728e-06,-3.672192932824399e-06,0.0001077733465025,6.589099618715547e-05,3.676344347873791e-06,-3.6730159486235616e-06,6.5388483094719115e-09,2.932089558881281e-09,63,53,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,3.3283992502294475e-09,7.1661486445359415e-09,7.349360296497353e-06,7.1661486445359415e-09,0.0004528828518334,0.0009750711749497,diode-lowfield_-3.0V_init/data.csv
0.005,3.676825613911839e-06,-3.6763099995744046e-06,9.96129539904724e-05,5.75809961006147e-05,3.674955888115302e-06,-3.675424906623168e-06,4.9872412927475114e-09,2.731131479932795e-09,63,49,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-4.690185078660144e-10,5.686093111510377e-09,7.35038079473847e-06,5.686093111510377e-09,-6.380873603198164e-05,0.0007735780338286,diode-lowfield_-3.0V_init/data.csv
0.01,3.6661644130759858e-06,-3.671026387187006e-06,0.0001047961036048,6.280750453051609e-05,3.6632264069285537e-06,-3.6692858843016896e-06,6.64108305505907e-09,2.8463901295850755e-09,63,51,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-6.059477373135905e-09,7.225366489943057e-09,7.332512291230243e-06,7.225366489943057e-09,-0.0008263848913534,0.0009853879093702,diode-lowfield_-3.0V_init/data.csv
0.015,3.651653476961068e-06,-3.6612557748613193e-06,0.0001020072845844,6.011741711326339e-05,3.649555313538404e-06,-3.6619138025924855e-06,6.6905651066436554e-09,2.5607880506067887e-09,63,51,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-1.2358489054081531e-08,7.1638883915348765e-09,7.31146911613089e-06,7.1638883915348765e-09,-0.0016902880745014,0.0009798165747019,diode-lowfield_-3.0V_init/data.csv
0.02,3.626351193525834e-06,-3.645862603593473e-06,9.865666454137368e-05,5.560143416545601e-05,3.626391098970048e-06,-3.646052026982876e-06,5.7363768540259205e-09,2.66671690348487e-09,61,49,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-1.9660928012827613e-08,6.3259306394186974e-09,7.2724431259529244e-06,6.3259306394186974e-09,-0.002703483227344,0.0008698526268772,diode-lowfield_-3.0V_init/data.csv
0.025,3.6010057667119925e-06,-3.6210336918184025e-06,9.665976105421896e-05,5.450989782742867e-05,3.597115274117875e-06,-3.623256484943991e-06,5.7165265630174294e-09,3.486966861324148e-09,61,49,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-2.6141210826115723e-08,6.696089443672077e-09,7.220371759061866e-06,6.696089443672077e-09,-0.0036204799002637,0.0009273945376669,diode-lowfield_-3.0V_init/data.csv
0.03,3.562058712645276e-06,-3.586508511377876e-06,9.553827182244969e-05,5.389128931117899e-05,3.5609274649945973e-06,-3.5878266670081006e-06,6.20423516664464e-09,2.854479269720963e-09,61,49,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-2.6899202013503373e-08,6.829391327512048e-09,7.148754132002698e-06,6.829391327512048e-09,-0.0037627818102016,0.0009553328521718,diode-lowfield_-3.0V_init/data.csv
0.035,3.5165610902385004e-06,-3.5455872114798923e-06,9.282429074378692e-05,5.083676918771645e-05,3.517129097530261e-06,-3.5446269110871404e-06,5.122472394210349e-09,2.863710220584229e-09,59,47,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-2.749781355687944e-08,5.868607982897279e-09,7.061756008617402e-06,5.868607982897279e-09,-0.0038939059241531,0.0008310471881159,diode-lowfield_-3.0V_init/data.csv
0.04,3.4707881745218794e-06,-3.490541082870461e-06,8.650041367888579e-05,4.438308654787505e-05,3.4677016102614054e-06,-3.4896657760248924e-06,4.826388008393514e-09,2.030496905370145e-09,57,45,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-2.1964165763487004e-08,5.236118685656624e-09,6.957367386286298e-06,5.236118685656624e-09,-0.0031569650622131,0.0007526043239593,diode-lowfield_-3.0V_init/data.csv
0.045,3.415553598207548e-06,-3.420462798453192e-06,8.248190144109165e-05,3.955098670345445e-05,3.413743456882188e-06,-3.418934949470544e-06,4.3935908490569535e-09,1.350231997660447e-09,57,43,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,-5.191492588356306e-09,4.596386297562806e-09,6.832678406352732e-06,4.596386297562806e-09,-0.0007598034445071,0.0006727065655598,diode-lowfield_-3.0V_init/data.csv
0.05,3.356315728872213e-06,-3.3299980808098576e-06,7.891370445889506e-05,3.709027333507691e-05,3.3531102842188773e-06,-3.329069760214911e-06,5.108467841565477e-09,1.451311117275934e-09,55,41,-3.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-226.hdf5,2.404052400396638e-08,5.310625918612359e-09,6.682180044433789e-06,5.310625918612359e-09,0.0035977067130946,0.0007947496553839,diode-lowfield_-3.0V_init/data.csv
-0.05,4.636972785797191e-07,-4.72019521788219e-07,9.1676611193369e-05,8.496543731966874e-05,4.63774376220022e-07,-4.715952631959225e-07,1.0881351728474282e-10,2.503770330446508e-10,8,7,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-7.820886975900498e-09,2.7300007366321204e-10,9.353696394159444e-07,2.7300007366321204e-10,-0.0083612794838882,0.0002918735063073,diode-lowfield_-5.75V/data.csv
-0.045,4.720338902102796e-07,-4.791207644109513e-07,9.953117819392342e-05,8.755586715414639e-05,4.717929774874611e-07,-4.789193511155807e-07,3.5626333061510915e-10,3.784082938869401e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-7.1263736281195686e-09,5.197272338673387e-10,9.507123286030418e-07,5.197272338673387e-10,-0.0074958254076613,0.0005466867516975,diode-lowfield_-5.75V/data.csv
-0.04,4.832884290371129e-07,-4.886574140692819e-07,9.928892519449188e-05,8.929564520222398e-05,4.832670598983157e-07,-4.886824419678503e-07,1.509572822347964e-10,2.1734877362260754e-10,13,11,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-5.415382069534505e-09,2.6462915647178313e-10,9.71949501866166e-07,2.6462915647178313e-10,-0.0055716701939111,0.0002722705896145,diode-lowfield_-5.75V/data.csv
-0.035,4.876526762309947e-07,-4.917096748815871e-07,0.0001014427974168,8.992068656214497e-05,4.874835874027129e-07,-4.918522109827821e-07,2.1577880295672717e-10,3.8444519565240805e-10,23,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-4.368623580069245e-09,4.408612029490193e-10,9.79335798385495e-07,4.408612029490193e-10,-0.00446080250234,0.0004501679505123,diode-lowfield_-5.75V/data.csv
-0.03,4.983481310858147e-07,-5.022949920280751e-07,0.000107277807621,9.965749130160602e-05,4.982908461820621e-07,-5.020286550415395e-07,1.4765260761069404e-10,5.287429818377244e-10,11,10,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-3.7378088594774454e-09,5.489721608395873e-10,1.0003195012236018e-06,5.489721608395873e-10,-0.0037366150064107,0.0005488006508014,diode-lowfield_-5.75V/data.csv
-0.025,5.027191784869716e-07,-5.053404475794471e-07,0.0001144238183976,0.0001034944802022,5.025356244938478e-07,-5.052649060825918e-07,5.682228491750651e-10,3.449906638527057e-10,21,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-2.7292815887439194e-09,6.647524083974118e-10,1.0078005305764395e-06,6.647524083974118e-10,-0.0027081565309187,0.0006596095416788,diode-lowfield_-5.75V/data.csv
-0.02,5.118391488713149e-07,-5.133915337009921e-07,0.0001097480589885,9.847521171650604e-05,5.117310063924918e-07,-5.132163681803379e-07,1.7757243049617303e-10,3.2476263252149317e-10,21,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-1.4853617878460461e-09,3.7013880579400015e-10,1.0249473745728296e-06,3.7013880579400015e-10,-0.0014492078566132,0.0003611299503366,diode-lowfield_-5.75V/data.csv
-0.015,5.144048320886951e-07,-5.145044236746181e-07,0.0001072348408975,9.635415018666644e-05,5.143878947966707e-07,-5.146491490520215e-07,1.829761946419044e-10,1.8575981793472407e-10,21,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,-2.612542553507607e-10,2.6074316436826087e-10,1.0290370438486923e-06,2.6074316436826087e-10,-0.0002538822648926,0.0002533856038809,diode-lowfield_-5.75V/data.csv
-0.01,5.156988121143849e-07,-5.145622495807736e-07,0.0001029248415243,9.177996084683966e-05,5.152788620946686e-07,-5.147088100918682e-07,4.067357492899228e-10,3.875516483180675e-10,21,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,5.700520028003318e-10,5.618097986547456e-10,1.0299876721865368e-06,5.618097986547456e-10,0.0005534551705751,0.0005454530183907,diode-lowfield_-5.75V/data.csv
-0.005,5.147207421053464e-07,-5.12689296682951e-07,0.0001010986716191,8.86670367137118e-05,5.146968076264016e-07,-5.130100531506905e-07,2.2158988570168368e-10,3.250723511436008e-10,23,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.6867544757111083e-09,3.9341340968923986e-10,1.027706860777092e-06,3.9341340968923986e-10,0.0016412797657453,0.0003828075442444,diode-lowfield_-5.75V/data.csv
0.0,5.160905682281088e-07,-5.133931490239855e-07,9.410808184211382e-05,8.25077049610362e-05,5.161502717566226e-07,-5.13263985387372e-07,2.618329864141707e-10,2.8248154293896235e-10,19,15,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,2.8862863692505886e-09,3.851653344678622e-10,1.0294142571439943e-06,3.851653344678622e-10,0.002803814255748,0.0003741611754027,diode-lowfield_-5.75V/data.csv
0.005,5.165532399055884e-07,-5.124058336038204e-07,9.494919904676993e-05,8.243586213575172e-05,5.166332431540677e-07,-5.126179895416858e-07,2.7212001348298116e-10,2.865093254506564e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,4.015253612381889e-09,3.951416142450299e-10,1.0292512326957534e-06,3.951416142450299e-10,0.0039011404454336,0.0003839146444433,diode-lowfield_-5.75V/data.csv
0.01,5.165436688896393e-07,-5.11433619725073e-07,9.533370200091324e-05,8.269987882951894e-05,5.165452275242558e-07,-5.113895025240614e-07,1.9563455470976835e-10,3.00101142844321e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,5.1557250001943726e-09,3.5823675821020505e-10,1.0279347300483172e-06,3.5823675821020505e-10,0.00501561514509,0.0003485058473875,diode-lowfield_-5.75V/data.csv
0.015,5.166664565927629e-07,-5.103396259957882e-07,9.650863776783968e-05,8.320144458818816e-05,5.166584964678064e-07,-5.10351862176514e-07,4.166153551560544e-10,2.543425491222778e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,6.306634291292381e-09,4.881172875916439e-10,1.0270103586443203e-06,4.881172875916439e-10,0.0061407698941004,0.0004752887705728,diode-lowfield_-5.75V/data.csv
0.02,5.141047694432221e-07,-5.064784428208886e-07,9.348536347214716e-05,8.355431690511036e-05,5.141899778399862e-07,-5.067278752520397e-07,4.2383569621998254e-10,4.5265267884460527e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,7.462102587946523e-09,6.201057531223804e-10,1.020917853092026e-06,6.201057531223804e-10,0.0073092096150011,0.0006074164688734,diode-lowfield_-5.75V/data.csv
0.025,5.139188498088246e-07,-5.053270105525163e-07,9.90623493876663e-05,8.753083640960919e-05,5.13572634753282e-07,-5.056279527295993e-07,5.693661397054788e-10,7.46088421430211e-10,22,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,7.944682023682665e-09,9.38523166275262e-10,1.0192005874828812e-06,9.38523166275262e-10,0.007795013190979,0.0009208704260469,diode-lowfield_-5.75V/data.csv
0.03,5.114229247234403e-07,-5.032859013726451e-07,9.361452316420712e-05,8.233948394933442e-05,5.114229479141824e-07,-5.028745951578637e-07,3.0410346127608845e-10,3.7137991384223557e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,8.548352756318747e-09,4.800020370431398e-10,1.014297543072046e-06,4.800020370431398e-10,0.0084278551345278,0.0004732527323856,diode-lowfield_-5.75V/data.csv
0.035,5.068235106823786e-07,-4.978967220164654e-07,9.193104356674076e-05,7.974871951551673e-05,5.068153079890927e-07,-4.976295020591334e-07,2.55865567091813e-10,2.9509639492283864e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,9.185805929959294e-09,3.905753073604001e-10,1.004444810048226e-06,3.905753073604001e-10,0.0091451574422672,0.0003888632165555,diode-lowfield_-5.75V/data.csv
0.04,5.023048159020391e-07,-4.922047619262073e-07,9.133901007882124e-05,7.801849655264457e-05,5.024100191107536e-07,-4.920865072142291e-07,2.565786713187872e-10,2.690101698599233e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.0323511896524429e-08,3.717513766804085e-10,9.944965263249829e-07,3.717513766804085e-10,0.0103806414836595,0.0003738287624338,diode-lowfield_-5.75V/data.csv
0.045,4.977348618421831e-07,-4.861953955401e-07,9.127114073444303e-05,7.859513771090076e-05,4.971950333176264e-07,-4.856548381377134e-07,4.44858570453851e-10,6.056863707175131e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.1540195179913005e-08,7.515019144215112e-10,9.828498714553398e-07,7.515019144215112e-10,0.0117415645207594,0.0007646678675147,diode-lowfield_-5.75V/data.csv
0.05,4.916215610271618e-07,-4.800576383805622e-07,8.809502791217922e-05,7.423669272239764e-05,4.919174047790864e-07,-4.797688852274738e-07,4.184702747573079e-10,4.38322448272204e-10,23,20,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.2148519551612618e-08,6.06006550719376e-10,9.716862900065602e-07,6.06006550719376e-10,0.0125025120520436,0.0006237135569312,diode-lowfield_-5.75V/data.csv
-0.05,1.0787839601252465e-07,-1.1287928114675805e-07,8.423574832693854e-05,8.392427312174369e-05,1.0732351745597925e-07,-1.124427104426668e-07,3.2130621736815207e-10,2.8109292298030366e-10,43,43,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-5.11919298668756e-09,4.26908557736948e-10,2.1976622789864607e-07,4.26908557736948e-10,-0.0232938110447456,0.0019430845528609,diode-lowfield_-6.25V/data.csv
-0.045,1.0982310206250466e-07,-1.1487437647857737e-07,9.849453252804442e-05,9.899566687682902e-05,1.0933863572082677e-07,-1.1451082985046409e-07,3.2467937982825284e-10,2.9376635159445886e-10,39,40,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-5.1721941296373244e-09,4.378531363537072e-10,2.2384946557129085e-07,4.378531363537072e-10,-0.0231056800445659,0.0019565380623264,diode-lowfield_-6.25V/data.csv
-0.04,1.1042533068442297e-07,-1.155686934649447e-07,9.958275495541904e-05,0.0001003680833168,1.101842575084399e-07,-1.1526168712227466e-07,3.1331249902920723e-10,2.404026437864797e-10,39,43,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-5.0774296138347655e-09,3.9491537471647774e-10,2.2544594463071455e-07,3.9491537471647774e-10,-0.0225217163349365,0.0017521518015158,diode-lowfield_-6.25V/data.csv
-0.035,1.1545873743197841e-07,-1.2026071963863058e-07,0.0001056438627259,0.000103386593688,1.1505396049220089e-07,-1.200892578943423e-07,2.4744454370377216e-10,2.5746532691019087e-10,37,39,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-5.035297402141409e-09,3.5709550090940583e-10,2.3514321838654322e-07,3.5709550090940583e-10,-0.0214137470631369,0.0015189779522077,diode-lowfield_-6.25V/data.csv
-0.03,1.169670666801683e-07,-1.2138104398295078e-07,0.0001047766507055,0.000102799882615,1.163032061835746e-07,-1.2092649233444237e-07,2.55698746719919e-10,2.6739911040393033e-10,37,39,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-4.623286150867771e-09,3.6997855791782116e-10,2.3722969851801698e-07,3.6997855791782116e-10,-0.0194886482584162,0.0015598755714758,diode-lowfield_-6.25V/data.csv
-0.025,1.1752455855425425e-07,-1.2156915835301648e-07,9.714310280998726e-05,9.810413932070753e-05,1.1702082801206797e-07,-1.2148546583678562e-07,2.0450104462679616e-10,2.3122804850689982e-10,39,39,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-4.464637824717653e-09,3.0868606652999435e-10,2.385062938488536e-07,3.0868606652999435e-10,-0.0187191614639192,0.0012944737838612,diode-lowfield_-6.25V/data.csv
-0.02,1.206117303684269e-07,-1.245219284613225e-07,0.0001011042261533,0.0001043310257113,1.2041959161304556e-07,-1.244312487474452e-07,1.7958299301752295e-10,1.742268552054398e-10,24,24,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-4.0116571343996405e-09,2.50210008704506e-10,2.448508403604908e-07,2.50210008704506e-10,-0.0163840856273694,0.0010220246295767,diode-lowfield_-6.25V/data.csv
-0.015,1.2297985155153073e-07,-1.2601049140172378e-07,0.0001012847504365,0.000102669061056,1.2268701729581146e-07,-1.2592917049332601e-07,1.7713984052699802e-10,2.3199806500934023e-10,41,40,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-3.242153197514553e-09,2.9189317441490185e-10,2.486161877891375e-07,2.9189317441490185e-10,-0.0130407968457161,0.0011741713038881,diode-lowfield_-6.25V/data.csv
-0.01,1.2334926832428214e-07,-1.2603789518940342e-07,0.0001049688032641,0.0001048935399013,1.2324579395515576e-07,-1.2575141647006096e-07,9.550228968680008e-11,2.1564237365359052e-10,38,39,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-2.5056225149052022e-09,2.358438480231703e-10,2.489972104252167e-07,2.358438480231703e-10,-0.0100628537589891,0.000947222614314,diode-lowfield_-6.25V/data.csv
-0.005,1.2357254177422686e-07,-1.2537047368140853e-07,0.0001025739175641,0.0001001792894197,1.234482490492868e-07,-1.252326571841313e-07,1.5847843442111935e-10,1.7607719225462758e-10,37,35,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-1.784408134844504e-09,2.368936297346176e-10,2.486809062334181e-07,2.368936297346176e-10,-0.0071754931324305,0.0009526253213346,diode-lowfield_-6.25V/data.csv
0.0,1.241985773778902e-07,-1.2521654959038165e-07,9.856720630909622e-05,9.733413046202484e-05,1.240803958114929e-07,-1.2517448674018545e-07,1.3443043015933538e-10,1.8237279685881988e-10,41,43,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-1.0940909286925667e-09,2.2656429018477806e-10,2.492548825516784e-07,2.2656429018477806e-10,-0.004389446326957,0.0009089750639547,diode-lowfield_-6.25V/data.csv
0.005,1.2477084909011306e-07,-1.2545125420408308e-07,8.943817790375211e-05,8.934021348179413e-05,1.246110893615637e-07,-1.2494762600939826e-07,1.362350125133895e-10,3.0172905029425064e-10,42,45,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,-3.3653664783456386e-10,3.310595088892537e-10,2.49558715370962e-07,3.310595088892537e-10,-0.0013485269281592,0.0013265808385693,diode-lowfield_-6.25V/data.csv
0.01,1.2506098793090378e-07,-1.25001938346821e-07,9.451965267467777e-05,9.165794874588283e-05,1.249228040584791e-07,-1.2476211915587206e-07,1.4219421245293203e-10,2.82522545313754e-10,41,43,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,1.6068490260703278e-10,3.1628813235034876e-10,2.496849232143512e-07,3.1628813235034876e-10,0.0006435506819492,0.0012667492845587,diode-lowfield_-6.25V/data.csv
0.015,1.2633180566847152e-07,-1.2587422922038152e-07,0.0001009418273942,9.894781865099114e-05,1.2602297488558798e-07,-1.251908845566003e-07,2.2709172414287772e-10,2.9177396361005667e-10,37,39,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,8.320903289876755e-10,3.6973327820864e-10,2.5121385944218826e-07,3.6973327820864e-10,0.0033122787525947,0.0014717950165296,diode-lowfield_-6.25V/data.csv
0.02,1.2602551524025108e-07,-1.2492970391939677e-07,9.279383343393366e-05,9.064045672479904e-05,1.25895068330928e-07,-1.246863135760412e-07,1.2215100362272682e-10,1.9954793885879634e-10,44,44,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,1.2087547548868026e-09,2.339663385806457e-10,2.505813819069692e-07,2.339663385806457e-10,0.0048238011367323,0.0009337048861026,diode-lowfield_-6.25V/data.csv
0.025,1.2560836180217676e-07,-1.239738526184018e-07,9.43691697805996e-05,9.1193811811401e-05,1.254707859493545e-07,-1.2373734967635452e-07,1.3525932743667215e-10,1.9370827766498464e-10,43,43,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,1.7334362729999627e-09,2.362582961391106e-10,2.49208135625709e-07,2.362582961391106e-10,0.0069557772207061,0.0009480589825049,diode-lowfield_-6.25V/data.csv
0.03,1.255768723503949e-07,-1.2345083658885937e-07,9.403737603658836e-05,9.113911145563678e-05,1.254457035210506e-07,-1.2332186928349465e-07,1.5665705697226583e-10,2.44518329636132e-10,43,40,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,2.123834237555955e-09,2.9039739500769606e-10,2.4876757280454525e-07,2.9039739500769606e-10,0.0085374239641138,0.0011673867889074,diode-lowfield_-6.25V/data.csv
0.035,1.2485616828011725e-07,-1.2241340401088756e-07,9.156630178820568e-05,8.746306339891017e-05,1.2452013190278768e-07,-1.2221331370173377e-07,1.4499581579167622e-10,2.329479668256557e-10,43,43,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,2.306818201053908e-09,2.743875759674634e-10,2.467334456045215e-07,2.743875759674634e-10,0.0093494345503179,0.001112129599643,diode-lowfield_-6.25V/data.csv
0.04,1.2353218706141218e-07,-1.210839396502555e-07,8.967068761528656e-05,8.680777624803079e-05,1.2341850139450477e-07,-1.2094242155263377e-07,1.30161652253546e-10,2.157319937388568e-10,41,41,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,2.476079841870993e-09,2.5195703768681514e-10,2.4436092294713854e-07,2.5195703768681514e-10,0.0101328797256451,0.0010311385682784,diode-lowfield_-6.25V/data.csv
0.045,1.2288694654318896e-07,-1.2044870286640877e-07,9.0088404840153e-05,8.985474279700127e-05,1.2274300352424726e-07,-1.2010922917842256e-07,1.040552439350148e-10,2.7113094952821037e-10,30,30,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,2.6337743458247023e-09,2.9041261264353583e-10,2.428522327026698e-07,2.9041261264353583e-10,0.0108451724594572,0.0011959111421399,diode-lowfield_-6.25V/data.csv
0.05,1.2375747762544632e-07,-1.2110455063051765e-07,9.005315080210438e-05,8.664036415073204e-05,1.2371223753638282e-07,-1.209977396824284e-07,1.4634997547764152e-10,2.078081811378377e-10,45,41,-6.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-271.hdf5,2.714497853954434e-09,2.541703276744212e-10,2.447099772188112e-07,2.541703276744212e-10,0.0110927142603884,0.0010387233397546,diode-lowfield_-6.25V/data.csv
